cuda build: 1739719199.192453-search-HD_SD-0D/1739828478.6788695-0

------------------------- CONFIG -------------------------
	n_neurons: 400
	activation_func_name: Tanh
	dt: 50.0
	tau: 500.0
	W_in_init: normal
	W_rec_init: normal
	hidden_g: 1.1
	learn_x_0: True
	learn_W_in: False
	learn_W_rec: True
	learn_W_out: True
	state_noise_std: 0.1
	rate_noise_std: 0.0
	output_noise_std: 0.0
	weight_loss_type: 1
	weight_lambda: 0.1
	rate_loss_type: 1
	rate_lambda: 0.01
	rank: None
	time: 1739828478.6788695
	build_seed: 0
	max_hours: 48
	device: cuda
	optimiser_name: Adam
	num_loader_workers: 4
	training_threshold: 0.0
	training_convergence_std_threshold: 0.01
	training_convergence_std_threshold_window: 5000
	savedir: 1739719199.192453-search-HD_SD-0D
	save_initial_net: False
	save_losses: [0.2, 0.1, 0.05, 0.025, 0.01, 0.005, 0.001, 0.0008, 0.0006, 0.0004, 0.0002, 1e-05]
	save_epochs: 1000
	test_epochs: 100
	HF_damping: 0.5
	HF_delta_decay: 0.95
	HF_cg_max_iter: 100
	n_timesteps: 500
	n_epochs: -1
	max_epochs: 500000
	num_batch_repeats: 1
	batch_size: 500
	minibatch_size: 500
	max_lr: 0.001
	min_lr: 1e-09
	lr_initial_schedule: 1e-09
	lr_anneal_schedule: 1e-09
	test_n_timesteps: 500
	test_batch_size: 1000
	test_fig_width: 20
	test_fig_height: 10
	test_fig_margin: 0.06
	task: HD_SD-0D
	n_inputs: 5
	n_outputs: 4
	init_duration: 10
	av_step_std: 0.03
	av_step_momentum: 0.8
	av_step_zero_prob: 0.5
	name: 0

----------------------------------------------------------

(cuda) Test dataset loss without training: 0.5286

(cuda) Epoch: 1; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5274; Time Elapsed: 3.9s
(cuda) Epoch: 20; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4923; Time Elapsed: 2.9s
(cuda) Epoch: 21; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4923; Time Elapsed: 2.4s
(cuda) Epoch: 22; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4914; Time Elapsed: 2.7s
(cuda) Epoch: 23; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4944; Time Elapsed: 2.5s
(cuda) Epoch: 24; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5012; Time Elapsed: 2.8s
(cuda) Epoch: 25; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4885; Time Elapsed: 3.1s
(cuda) Epoch: 26; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4928; Time Elapsed: 2.8s
(cuda) Epoch: 27; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4927; Time Elapsed: 2.9s
(cuda) Epoch: 28; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4926; Time Elapsed: 2.9s
(cuda) Epoch: 29; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4913; Time Elapsed: 2.5s
(cuda) Epoch: 30; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4869; Time Elapsed: 2.8s
(cuda) Epoch: 31; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4948; Time Elapsed: 2.6s
(cuda) Epoch: 32; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4906; Time Elapsed: 2.6s
(cuda) Epoch: 33; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4890; Time Elapsed: 2.7s
(cuda) Epoch: 34; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4928; Time Elapsed: 2.6s
(cuda) Epoch: 35; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4912; Time Elapsed: 2.8s
(cuda) Epoch: 36; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4923; Time Elapsed: 3.0s
(cuda) Epoch: 37; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4919; Time Elapsed: 2.6s
(cuda) Epoch: 38; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4928; Time Elapsed: 2.7s
(cuda) Epoch: 39; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4944; Time Elapsed: 3.0s
(cuda) Epoch: 40; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4948; Time Elapsed: 2.5s
(cuda) Epoch: 41; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4926; Time Elapsed: 2.6s
(cuda) Epoch: 42; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4958; Time Elapsed: 2.8s
(cuda) Epoch: 43; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4943; Time Elapsed: 2.8s
(cuda) Epoch: 44; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4936; Time Elapsed: 2.6s
(cuda) Epoch: 45; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5023; Time Elapsed: 2.9s
(cuda) Epoch: 46; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4952; Time Elapsed: 2.6s
(cuda) Epoch: 47; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4904; Time Elapsed: 3.1s
(cuda) Epoch: 48; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4956; Time Elapsed: 2.7s
(cuda) Epoch: 49; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5229; Time Elapsed: 1.9s
(cuda) Epoch: 50; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4983; Time Elapsed: 3.5s
(cuda) Epoch: 51; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5090; Time Elapsed: 2.6s
(cuda) Epoch: 52; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5157; Time Elapsed: 2.9s
(cuda) Epoch: 53; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5014; Time Elapsed: 2.8s
(cuda) Epoch: 54; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5156; Time Elapsed: 2.2s
(cuda) Epoch: 55; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5136; Time Elapsed: 3.2s
(cuda) Epoch: 56; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4992; Time Elapsed: 2.8s
(cuda) Epoch: 57; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5103; Time Elapsed: 2.3s
(cuda) Epoch: 58; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5110; Time Elapsed: 2.4s
(cuda) Epoch: 59; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5006; Time Elapsed: 3.0s
(cuda) Epoch: 60; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5007; Time Elapsed: 2.3s
(cuda) Epoch: 61; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5106; Time Elapsed: 2.8s
(cuda) Epoch: 62; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5029; Time Elapsed: 2.7s
(cuda) Epoch: 63; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4982; Time Elapsed: 2.7s
(cuda) Epoch: 64; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5024; Time Elapsed: 2.4s
(cuda) Epoch: 65; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5058; Time Elapsed: 2.8s
(cuda) Epoch: 66; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5027; Time Elapsed: 3.0s
(cuda) Epoch: 67; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4959; Time Elapsed: 2.3s
(cuda) Epoch: 68; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4998; Time Elapsed: 2.7s
(cuda) Epoch: 69; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4983; Time Elapsed: 3.0s
(cuda) Epoch: 70; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5179; Time Elapsed: 2.5s
(cuda) Epoch: 71; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5053; Time Elapsed: 3.1s
(cuda) Epoch: 72; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4983; Time Elapsed: 2.7s
(cuda) Epoch: 73; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5140; Time Elapsed: 2.5s
(cuda) Epoch: 74; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5160; Time Elapsed: 2.5s
(cuda) Epoch: 75; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5105; Time Elapsed: 3.0s
(cuda) Epoch: 76; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5052; Time Elapsed: 2.5s
(cuda) Epoch: 77; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5015; Time Elapsed: 3.2s
(cuda) Epoch: 78; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5013; Time Elapsed: 2.2s
(cuda) Epoch: 79; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5061; Time Elapsed: 2.7s
(cuda) Epoch: 80; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5036; Time Elapsed: 2.3s
(cuda) Epoch: 81; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5022; Time Elapsed: 2.8s
(cuda) Epoch: 82; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4946; Time Elapsed: 2.8s
(cuda) Epoch: 83; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4986; Time Elapsed: 2.4s
(cuda) Epoch: 84; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5004; Time Elapsed: 2.8s
(cuda) Epoch: 85; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5018; Time Elapsed: 2.8s
(cuda) Epoch: 86; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4938; Time Elapsed: 2.9s
(cuda) Epoch: 87; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4934; Time Elapsed: 3.0s
(cuda) Epoch: 88; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4929; Time Elapsed: 2.4s
(cuda) Epoch: 89; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4971; Time Elapsed: 3.0s
(cuda) Epoch: 90; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4932; Time Elapsed: 2.7s
(cuda) Epoch: 91; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4896; Time Elapsed: 2.5s
(cuda) Epoch: 92; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4913; Time Elapsed: 2.3s
(cuda) Epoch: 93; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4927; Time Elapsed: 2.9s
(cuda) Epoch: 94; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4902; Time Elapsed: 2.8s
(cuda) Epoch: 95; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4983; Time Elapsed: 2.5s
(cuda) Epoch: 96; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4919; Time Elapsed: 2.3s
(cuda) Epoch: 97; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4935; Time Elapsed: 2.6s
(cuda) Epoch: 98; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4944; Time Elapsed: 2.8s
(cuda) Epoch: 99; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4943; Time Elapsed: 2.8s
(cuda) Epoch: 100; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4952; Time Elapsed: 2.6s
- (cuda) test dataset loss after 100 epochs (100 updates): 0.4953
- (cuda) Total time elapsed: 0:04:49.012846
(cuda) Epoch: 101; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4943; Time Elapsed: 3.3s
(cuda) Epoch: 102; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4940; Time Elapsed: 2.6s
(cuda) Epoch: 103; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4928; Time Elapsed: 2.8s
(cuda) Epoch: 104; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4913; Time Elapsed: 2.5s
(cuda) Epoch: 105; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4916; Time Elapsed: 2.8s
(cuda) Epoch: 106; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4908; Time Elapsed: 2.7s
(cuda) Epoch: 107; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4924; Time Elapsed: 2.2s
(cuda) Epoch: 108; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4902; Time Elapsed: 2.9s
(cuda) Epoch: 109; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4899; Time Elapsed: 2.4s
(cuda) Epoch: 110; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4875; Time Elapsed: 3.1s
(cuda) Epoch: 111; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4923; Time Elapsed: 2.6s
(cuda) Epoch: 112; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4866; Time Elapsed: 2.2s
(cuda) Epoch: 113; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4889; Time Elapsed: 2.6s
(cuda) Epoch: 114; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4848; Time Elapsed: 2.6s
(cuda) Epoch: 115; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4881; Time Elapsed: 2.8s
(cuda) Epoch: 116; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4858; Time Elapsed: 2.6s
(cuda) Epoch: 117; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4870; Time Elapsed: 2.6s
(cuda) Epoch: 118; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4874; Time Elapsed: 2.6s
(cuda) Epoch: 119; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4878; Time Elapsed: 2.2s
(cuda) Epoch: 120; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4827; Time Elapsed: 2.3s
(cuda) Epoch: 121; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4856; Time Elapsed: 2.8s
(cuda) Epoch: 122; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4853; Time Elapsed: 2.9s
(cuda) Epoch: 123; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4870; Time Elapsed: 2.9s
(cuda) Epoch: 124; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4817; Time Elapsed: 2.9s
(cuda) Epoch: 125; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4788; Time Elapsed: 2.9s
(cuda) Epoch: 126; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4862; Time Elapsed: 3.1s
(cuda) Epoch: 127; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4812; Time Elapsed: 2.3s
(cuda) Epoch: 128; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4899; Time Elapsed: 2.3s
(cuda) Epoch: 129; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4838; Time Elapsed: 2.6s
(cuda) Epoch: 130; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4825; Time Elapsed: 2.8s
(cuda) Epoch: 131; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4872; Time Elapsed: 2.7s
(cuda) Epoch: 132; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4841; Time Elapsed: 2.5s
(cuda) Epoch: 133; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4838; Time Elapsed: 2.7s
(cuda) Epoch: 134; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4829; Time Elapsed: 2.5s
(cuda) Epoch: 135; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4870; Time Elapsed: 2.7s
(cuda) Epoch: 136; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4846; Time Elapsed: 2.7s
(cuda) Epoch: 137; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4838; Time Elapsed: 2.8s
(cuda) Epoch: 138; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4833; Time Elapsed: 3.0s
(cuda) Epoch: 139; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4846; Time Elapsed: 2.5s
(cuda) Epoch: 140; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4801; Time Elapsed: 2.7s
(cuda) Epoch: 141; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4806; Time Elapsed: 2.6s
(cuda) Epoch: 142; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4811; Time Elapsed: 2.7s
(cuda) Epoch: 143; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4853; Time Elapsed: 2.6s
(cuda) Epoch: 144; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4844; Time Elapsed: 3.0s
(cuda) Epoch: 145; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4816; Time Elapsed: 2.8s
(cuda) Epoch: 146; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4822; Time Elapsed: 2.6s
(cuda) Epoch: 147; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4828; Time Elapsed: 3.1s
(cuda) Epoch: 148; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4832; Time Elapsed: 2.8s
(cuda) Epoch: 149; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4849; Time Elapsed: 2.6s
(cuda) Epoch: 150; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4836; Time Elapsed: 2.8s
(cuda) Epoch: 151; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4798; Time Elapsed: 2.8s
(cuda) Epoch: 152; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4809; Time Elapsed: 2.7s
(cuda) Epoch: 153; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4808; Time Elapsed: 2.6s
(cuda) Epoch: 154; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4813; Time Elapsed: 2.6s
(cuda) Epoch: 155; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4815; Time Elapsed: 2.3s
(cuda) Epoch: 156; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4850; Time Elapsed: 2.6s
(cuda) Epoch: 157; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4881; Time Elapsed: 2.5s
(cuda) Epoch: 158; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4804; Time Elapsed: 3.0s
(cuda) Epoch: 159; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4834; Time Elapsed: 2.9s
(cuda) Epoch: 160; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4822; Time Elapsed: 2.6s
(cuda) Epoch: 161; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4827; Time Elapsed: 2.2s
(cuda) Epoch: 162; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4792; Time Elapsed: 2.8s
(cuda) Epoch: 163; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4798; Time Elapsed: 2.7s
(cuda) Epoch: 164; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4791; Time Elapsed: 2.7s
(cuda) Epoch: 165; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4877; Time Elapsed: 2.6s
(cuda) Epoch: 166; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4745; Time Elapsed: 2.7s
(cuda) Epoch: 167; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4815; Time Elapsed: 2.7s
(cuda) Epoch: 168; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4802; Time Elapsed: 2.8s
(cuda) Epoch: 169; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4826; Time Elapsed: 2.9s
(cuda) Epoch: 170; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4843; Time Elapsed: 3.0s
(cuda) Epoch: 171; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4844; Time Elapsed: 3.2s
(cuda) Epoch: 172; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4814; Time Elapsed: 2.9s
(cuda) Epoch: 173; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4837; Time Elapsed: 2.6s
(cuda) Epoch: 174; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4841; Time Elapsed: 2.5s
(cuda) Epoch: 175; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4809; Time Elapsed: 2.7s
(cuda) Epoch: 176; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4835; Time Elapsed: 2.6s
(cuda) Epoch: 177; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4824; Time Elapsed: 3.3s
(cuda) Epoch: 178; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4797; Time Elapsed: 2.6s
(cuda) Epoch: 179; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4816; Time Elapsed: 2.9s
(cuda) Epoch: 180; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4782; Time Elapsed: 2.9s
(cuda) Epoch: 181; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4842; Time Elapsed: 2.7s
(cuda) Epoch: 182; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4849; Time Elapsed: 2.5s
(cuda) Epoch: 183; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4815; Time Elapsed: 2.7s
(cuda) Epoch: 184; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4830; Time Elapsed: 2.9s
(cuda) Epoch: 185; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4813; Time Elapsed: 2.6s
(cuda) Epoch: 186; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4829; Time Elapsed: 2.6s
(cuda) Epoch: 187; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4836; Time Elapsed: 2.4s
(cuda) Epoch: 188; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4812; Time Elapsed: 2.1s
(cuda) Epoch: 189; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4810; Time Elapsed: 2.9s
(cuda) Epoch: 190; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4818; Time Elapsed: 2.9s
(cuda) Epoch: 191; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4816; Time Elapsed: 3.2s
(cuda) Epoch: 192; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4829; Time Elapsed: 2.8s
(cuda) Epoch: 193; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4821; Time Elapsed: 2.7s
(cuda) Epoch: 194; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4852; Time Elapsed: 2.4s
(cuda) Epoch: 195; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4830; Time Elapsed: 2.8s
(cuda) Epoch: 196; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4844; Time Elapsed: 2.9s
(cuda) Epoch: 197; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4835; Time Elapsed: 2.8s
(cuda) Epoch: 198; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4833; Time Elapsed: 2.3s
(cuda) Epoch: 199; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4832; Time Elapsed: 2.4s
(cuda) Epoch: 200; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4817; Time Elapsed: 2.5s
- (cuda) test dataset loss after 200 epochs (200 updates): 0.4824
- (cuda) Total time elapsed: 0:09:20.304956
(cuda) Epoch: 201; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4831; Time Elapsed: 3.1s
(cuda) Epoch: 202; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4823; Time Elapsed: 2.1s
(cuda) Epoch: 203; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4862; Time Elapsed: 2.9s
(cuda) Epoch: 204; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4788; Time Elapsed: 3.1s
(cuda) Epoch: 205; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4828; Time Elapsed: 2.7s
(cuda) Epoch: 206; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4802; Time Elapsed: 2.4s
(cuda) Epoch: 207; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4809; Time Elapsed: 2.7s
(cuda) Epoch: 208; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4839; Time Elapsed: 2.6s
(cuda) Epoch: 209; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4840; Time Elapsed: 2.6s
